520X148,520X152,520X171,520X173,520X248,520X250,520X346,520X348,520X354,520X356
20170802075814,20170802075732,20170802075943.0,20170802074835,20170802075732,20170802075629,20170802075541,20170802075529,20170802075629,20170802075541
20170802045115,20170802045033,20170802045201.0,20170802042959,20170802045033,20170802044904,20170802044816,20170802044656,20170802044904,20170802044816
20170802063931,20170802063848,20170802064045.0,20170802062812,20170802063848,20170802063726,20170802063638,20170802063521,20170802063726,20170802063638
20170802045354,20170802045311,20170802045413.0,20170802043058,20170802045311,20170802045227,20170802045139,20170802045127,20170802045227,20170802045139
20170802064209,20170802064127,20170802065316.0,20170802063000,20170802064127,20170802064043,20170802063955,20170802063943,20170802064043,20170802063955
20170802050706,20170802050623,20170802050822.0,20170802045520,20170802050623,20170802050539,20170802050452,20170802050440,20170802050539,20170802050452
20170802065424,20170802065341,20170802065517.0,20170802063343,20170802065341,20170802064200,20170802064112,20170802064100,20170802064200,20170802064112
20170802120307,20170802120224,20170802120403.0,20170802114226,20170802120224,20170802115039,20170802114951,20170802114939,20170802115039,20170802114951
20170802120511,20170802120428,20170802120629.0,20170802114408,20170802120428,20170802120257,20170802120209,20170802115056,20170802120257,20170802120209
20170801030030,20170801025933,20170801030101.0,20170801024057,20170801025933,20170801024823,20170801024719,20170801024707,20170801024823,20170801024719
20170802120749,20170802120707,20170802120908.0,20170802114459,20170802120707,20170802120623,20170802120535,20170802120523,20170802120623,20170802120535
20170801031418,20170801031320,20170801031436.0,20170801030342,20170801031320,20170801031221,20170801031117,20170801031105,20170801031221,20170801031117
20170802130025,20170802125943,20170802130133.0,20170802125012,20170802125943,20170802125845,20170802125757,20170802125745,20170802125845,20170802125757
20170802130242,20170802130159,20170802130357.0,20170802125206,20170802130159,20170802130015,20170802125928,20170802125902,20170802130015,20170802125928
20170802130520,20170802130438,20170802130548.0,20170802125259,20170802130438,20170802130354,20170802130306,20170802130254,20170802130354,20170802130306
20170724165516,20170724165419,20170724165606.0,20170724162004,20170724165419,20170724165320,20170724165216,20170724165204,20170724165320,20170724165216
20170724165738,20170724165641,20170724165923.0,20170724162226,20170724165641,20170724165525,20170724165421,20170724165409,20170724165525,20170724165421
20170724170101,20170724170004,20170724170449.0,20170724164844,20170724170004,20170724165904,20170724165801,20170724165749,20170724165904,20170724165801
20170802065625,20170802065542,20170802065743.0,20170802063528,20170802065542,20170802065414,20170802065326,20170802064217,20170802065414,20170802065326
20170802065903,20170802065821,20170802070022.0,20170802063618,20170802065821,20170802065737,20170802065649,20170802065637,20170802065737,20170802065649
20170724170956,20170724170859,20170724171403.0,20170724165257,20170724170859,20170724170747,20170724170643,20170724170631,20170724170747,20170724170643
20170802070131,20170802070048,20170802070224.0,20170802064036,20170802070048,20170802065854,20170802065806,20170802065754,20170802065854,20170802065806
20170724171535,20170724171438,20170724171727.0,20170724165501,20170724171438,20170724171123,20170724171019,20170724171007,20170724171123,20170724171019
20170802072142,20170802072100,20170802072229.0,20170802071057,20170802072100,20170802071909,20170802071821,20170802071809,20170802071909,20170802071821
20170802072337,20170802072255,20170802072450.0,20170802071214,20170802072255,20170802072133,20170802072045,20170802071926,20170802072133,20170802072045
20170802072616,20170802072533,20170802073721.0,20170802071402,20170802072533,20170802072449,20170802072401,20170802072349,20170802072449,20170802072401
20170727174229,20170727174146,20170727174308.0,20170727172302,20170727174146,20170727173952,20170727173904,20170727173852,20170727173952,20170727173904
20170802080051,20170802080008,20170802080203.0,20170802074954,20170802080008,20170802075804,20170802075717,20170802075646,20170802075804,20170802075717
20170802080329,20170802080247,20170802080439.0,20170802075148,20170802080247,20170802080203,20170802080115,20170802080103,20170802080203,20170802080115
20170727174416,20170727174334,20170727174534.0,20170727172446,20170727174334,20170727174219,20170727174131,20170727174009,20170727174219,20170727174131
20170727174655,20170727174613,20170727174720.0,20170727172541,20170727174613,20170727174528,20170727174440,20170727174428,20170727174528,20170727174440
20170727174829,20170727174746,20170727174935.0,20170727173832,20170727174746,20170727174645,20170727174557,20170727174545,20170727174645,20170727174557
20170727175044,20170727175001,20170727175201.0,20170727174017,20170727175001,20170727174819,20170727174731,20170727174702,20170727174819,20170727174731
20170803201521,20170803201438,20170803201544.0,20170803195227,20170803201438,20170803201354,20170803201306,20170803201254,20170803201354,20170803201306
20170801013917,20170801013820,20170801013937.0,20170801012807,20170801013820,20170801013721,20170801013617,20170801013605,20170801013721,20170801013617
20170803201652,20170803201610,20170803201756.0,20170803200651,20170803201610,20170803201511,20170803201423,20170803201411,20170803201511,20170803201423
20170725044820,20170725044737,20170725044941.0,20170725043638,20170725044737,20170725044619,20170725044531,20170725044413,20170725044619,20170725044531
20170724093452,20170724093410,20170724093604.0,20170724092239,20170724093410,20170724093325,20170724093238,20170724093226,20170724093325,20170724093238
20170803201904,20170803201821,20170803202021.0,20170803200826,20170803201821,20170803201642,20170803201555,20170803201528,20170803201642,20170803201555
20170804000210,20170804000128,20170804000239.0,20170803234953,20170804000128,20170804000044,20170803235956,20170803235944,20170804000044,20170803235956
20170804000347,20170804000305,20170804000517.0,20170803235413,20170804000305,20170804000201,20170804000113,20170804000101,20170804000201,20170804000113
20170804004338,20170804004255,20170804004457.0,20170804003306,20170804004255,20170804004115,20170804004028,20170804004005,20170804004115,20170804004028
20170804004617,20170804004534,20170804004645.0,20170804003401,20170804004534,20170804004450,20170804004402,20170804004350,20170804004450,20170804004402
20170804011704,20170804011621,20170804011816.0,20170804005416,20170804011621,20170804011537,20170804011450,20170804011438,20170804011537,20170804011450
20170804011924,20170804011842,20170804012013.0,20170804005834,20170804011842,20170804011655,20170804011607,20170804011555,20170804011655,20170804011607
20170726021031,20170726020948,20170726021147.0,20170726015126,20170726020948,20170726015955,20170726015907,20170726015855,20170726015955,20170726015907
20170724064849,20170724064752,20170724065224.0,20170724063629,20170724064752,20170724064626,20170724064522,20170724064510,20170724064626,20170724064522
20170724092513,20170724092416,20170724092657.0,20170724084145,20170724092416,20170724090006,20170724085902,20170724085850,20170724090006,20170724085902
20170718031804,20170718031706,20170718031823.0,20170718031203,20170718031706,20170718031607,20170718031503,20170718031451,20170718031607,20170718031503
20170718032213,20170718032116,20170718032232.0,20170718031333,20170718032116,20170718032017,20170718031913,20170718031901,20170718032017,20170718031913
20170803173604,20170803173521,20170803173719.0,20170803172449,20170803173521,20170803173338,20170803173250,20170803173210,20170803173338,20170803173250
20170803173843,20170803173800,20170803174954.0,20170803172638,20170803173800,20170803173716,20170803173628,20170803173616,20170803173716,20170803173628
20170803175102,20170803175020,20170803175157.0,20170803173030,20170803175020,20170803173833,20170803173745,20170803173733,20170803173833,20170803173745
20170725093052,20170725093010,20170725093116.0,20170725090942,20170725093010,20170725092926,20170725092838,20170725092826,20170725092926,20170725092838
20170725104457,20170725104415,20170725104609.0,20170725102553,20170725104415,20170725103411,20170725103323,20170725103311,20170725103411,20170725103323
20170803033518,20170803033435,20170803033629.0,20170803032507,20170803033435,20170803033321,20170803033234,20170803033222,20170803033321,20170803033234
20170803022201,20170803022104,20170803024459.0,20170803021721,20170803022104,20170803022005,20170803021901,20170803021849,20170803022005,20170803021901
20170803033737,20170803033654,20170803033851.0,20170803032619,20170803033654,20170803033508,20170803033420,20170803033339,20170803033508,20170803033420
20170803024631,20170803024534,20170803024654.0,20170803021846,20170803024534,20170803022210,20170803022106,20170803022054,20170803022210,20170803022106
20170803040556,20170803040514,20170803040657.0,20170803035540,20170803040514,20170803040420,20170803040332,20170803040320,20170803040420,20170803040332
20170803024954,20170803024857,20170803025013.0,20170803021937,20170803024857,20170803024757,20170803024654,20170803024641,20170803024757,20170803024654
20170803040805,20170803040722,20170803040920.0,20170803035727,20170803040722,20170803040547,20170803040459,20170803040437,20170803040547,20170803040459
20170803031724,20170803031627,20170803034114.0,20170803025554,20170803031627,20170803031528,20170803031424,20170803031412,20170803031528,20170803031424
20170803044959,20170803044917,20170803045108.0,20170803043954,20170803044917,20170803044815,20170803044727,20170803044715,20170803044815,20170803044727
20170803034245,20170803034148,20170803034417.0,20170803030012,20170803034148,20170803031733,20170803031629,20170803031617,20170803031733,20170803031629
20170803045217,20170803045134,20170803045333.0,20170803044135,20170803045134,20170803044949,20170803044902,20170803044832,20170803044949,20170803044902
20170803034608,20170803034511,20170803034627.0,20170803030540,20170803034511,20170803034412,20170803034308,20170803034256,20170803034412,20170803034308
20170803044436,20170803044339,20170803044455.0,20170803040552,20170803044339,20170803044239,20170803044136,20170803044124,20170803044239,20170803044136
20170730125711,20170730125614,20170730130129.0,20170730125231,20170730125614,20170730125515,20170730125411,20170730125359,20170730125515,20170730125411
20170803044641,20170803044544,20170803044735.0,20170803041134,20170803044544,20170803044444,20170803044341,20170803044329,20170803044444,20170803044341
20170803044906,20170803044809,20170803045051.0,20170803041355,20170803044809,20170803044649,20170803044546,20170803044534,20170803044649,20170803044546
20170727045823,20170727045726,20170727050233.0,20170727044126,20170727045726,20170727045613,20170727045509,20170727045457,20170727045613,20170727045509
20170727073107,20170727073010,20170727073130.0,20170727065223,20170727073010,20170727072910,20170727072807,20170727072755,20170727072910,20170727072807
20170802200219,20170802200137,20170802200334.0,20170802194106,20170802200137,20170802200012,20170802195925,20170802195805,20170802200012,20170802195925
20170802200458,20170802200415,20170802200521.0,20170802194208,20170802200415,20170802200331,20170802200243,20170802200231,20170802200331,20170802200243
20170802200629,20170802200546,20170802200736.0,20170802195626,20170802200546,20170802200448,20170802200400,20170802200348,20170802200448,20170802200400
20170725112753,20170725112711,NA,20170725110859,20170725112711,20170725111706,20170725111619,20170725111606,20170725111706,20170725111619
20170725113949,20170725113906,20170725114008.0,20170725111828,20170725113906,20170725113822,20170725113734,20170725113722,20170725113822,20170725113734
20170725113949,20170725113906,20170725114008.0,20170725111828,20170725113906,20170725113822,20170725113734,20170725113722,20170725113822,20170725113734
20170725114608,20170725114525,20170725114647.0,20170725113357,20170725114525,20170725114441,20170725114353,20170725114341,20170725114441,20170725114353
20170725114755,20170725114712,20170725114926.0,20170725113817,20170725114712,20170725114558,20170725114510,20170725114458,20170725114558,20170725114510
20170725115034,20170725114952,20170725115150.0,20170725113947,20170725114952,20170725114745,20170725114657,20170725114615,20170725114745,20170725114657
20170727182022,20170727181939,20170727182137.0,20170727180041,20170727181939,20170727181747,20170727181659,20170727180740,20170727181747,20170727181659
20170725115313,20170725115230,20170725115425.0,20170725114116,20170725115230,20170725115146,20170725115058,20170725115046,20170725115146,20170725115058
20170727184339,20170727184256,20170727184452.0,20170727183123,20170727184256,20170727184212,20170727184124,20170727184112,20170727184212,20170727184124
20170724155138,20170724155041,20170724155201.0,20170724151502,20170724155041,20170724152557,20170724152453,20170724152441,20170724152557,20170724152453
20170802094527,20170802094430,20170802094912.0,20170802093316,20170802094430,20170802094331,20170802094227,20170802094215,20170802094331,20170802094227
20170724155501,20170724155404,20170724155520.0,20170724151659,20170724155404,20170724155304,20170724155201,20170724155149,20170724155304,20170724155201
20170802095044,20170802094947,20170802095250.0,20170802093531,20170802094947,20170802094536,20170802094432,20170802094420,20170802094536,20170802094432
20170724155706,20170724155609,20170724155724.0,20170724151904,20170724155609,20170724155510,20170724155406,20170724155354,20170724155510,20170724155406
20170802115631,20170802115534,20170802122008.0,20170802113611,20170802115534,20170802115435,20170802115331,20170802115319,20170802115435,20170802115331
20170724155911,20170724155814,20170724155929.0,20170724152109,20170724155814,20170724155714,20170724155611,20170724155559,20170724155714,20170724155611
20170802122139,20170802122042,20170802122328.0,20170802113814,20170802122042,20170802115640,20170802115536,20170802115524,20170802115640,20170802115536
20170724160116,20170724160019,20170724160244.0,20170724152532,20170724160019,20170724155920,20170724155816,20170724155804,20170724155920,20170724155816
20170725020212,20170725020130,20170725021058.0,20170725015819,20170725020130,20170725020046,20170725015958,20170725015946,20170725020046,20170725015958
20170724160416,20170724160319,20170724160814.0,20170724155250,20170724160319,20170724160124,20170724160021,20170724160009,20170724160124,20170724160021
20170724160946,20170724160849,20170724161152.0,20170724155447,20170724160849,20170724160542,20170724160438,20170724160426,20170724160542,20170724160438
20170725031307,20170725031225,20170725031422.0,20170725030254,20170725031225,20170725031041,20170725030953,20170725030941,20170725031041,20170725030953
20170724161323,20170724161226,20170724161733.0,20170724155650,20170724161226,20170724161112,20170724161009,20170724160957,20170724161112,20170724161009
20170724161905,20170724161807,20170724162052.0,20170724155856,20170724161807,20170724161450,20170724161346,20170724161334,20170724161450,20170724161346
20170714231919,20170714231822,20170714231959.0,20170714230839,20170714231822,20170714231722,20170714231618,20170714231606,20170714231722,20170714231618
20170724162227,20170724162130,20170724164612.0,20170724160100,20170724162130,20170724162031,20170724161927,20170724161915,20170724162031,20170724161927
20170715003238,20170715003141,20170715003257.0,20170715002307,20170715003141,20170715003041,20170715002938,20170715002926,20170715003041,20170715002938
20170724164744,20170724164646,20170724164925.0,20170724160518,20170724164646,20170724162236,20170724162132,20170724162120,20170724162236,20170724162132
20170724165106,20170724165009,20170724165126.0,20170724161048,20170724165009,20170724164910,20170724164806,20170724164754,20170724164910,20170724164806
20170724165311,20170724165214,20170724165330.0,20170724161423,20170724165214,20170724165115,20170724165011,20170724164959,20170724165115,20170724165011
20170727053238,20170727053141,20170727053425.0,20170727044912,20170727053141,20170727050736,20170727050632,20170727050620,20170727050736,20170727050632
20170725141146,20170725141049,20170725141240.0,20170725133639,20170725141049,20170725140949,20170725140846,20170725140834,20170725140949,20170725140846
20170725162512,20170725162415,20170725162658.0,20170725160433,20170725162415,20170725162057,20170725161954,20170725161942,20170725162057,20170725161954
20170729174447,20170729174350,20170729174832.0,20170729173225,20170729174350,20170729174250,20170729174147,20170729174135,20170729174250,20170729174147
20170727173723,20170727173640,20170727173841.0,20170727171739,20170727173640,20170727173453,20170727173406,20170727172439,20170727173453,20170727173406
20170730223543,20170730223446,20170730223639.0,20170730220032,20170730223446,20170730223347,20170730223243,20170730223231,20170730223347,20170730223243
20170731004917,20170731004820,20170731005104.0,20170731002839,20170731004820,20170731004502,20170731004358,20170731004346,20170731004502,20170731004358
20170730163603,20170730163521,20170730163625.0,20170730155613,20170730163521,20170730163437,20170730163349,20170730163337,20170730163437,20170730163349
20170720190448,20170720190405,20170720190532.0,20170720185342,20170720190405,20170720190213,20170720190125,20170720190113,20170720190213,20170720190125
20170730114142,20170730114059,20170730114421.0,20170730105647,20170730114059,20170730111623,20170730111535,20170730111415,20170730111623,20170730111535
20170720201816,20170720201733,20170720201928.0,20170720200742,20170720201733,20170720201555,20170720201507,20170720201440,20170720201555,20170720201507
20170727213656,20170727213613,20170727213812.0,20170727212626,20170727213613,20170727213406,20170727213318,20170727213245,20170727213406,20170727213318
20170727225149,20170727225106,20170727225215.0,20170727223032,20170727225106,20170727225022,20170727224934,20170727224922,20170727225022,20170727224934
20170727033258,20170727033216,20170727033408.0,20170727032256,20170727033216,20170727033116,20170727033028,20170727033016,20170727033116,20170727033028
20170727043227,20170727043144,20170727043343.0,20170727042031,20170727043144,20170727043022,20170727042934,20170727042819,20170727043022,20170727042934
20170727044759,20170727044716,20170727044910.0,20170727042815,20170727044716,20170727044528,20170727044440,20170727043513,20170727044528,20170727044440
20170724093903,20170724093820,20170724094018.0,20170724092721,20170724093820,20170724093703,20170724093615,20170724093500,20170724093703,20170724093615
20170726100858,20170726100815,20170726101009.0,20170726094859,20170726100815,20170726100731,20170726100643,20170726100631,20170726100731,20170726100643
20170724105524,20170724105441,20170724105633.0,20170724104108,20170724105441,20170724105320,20170724105232,20170724105220,20170724105320,20170724105232
20170726111506,20170726111423,20170726111552.0,20170726110348,20170726111423,20170726111234,20170726111146,20170726111134,20170726111234,20170726111146
20170723211622,20170723211525,20170723211641.0,20170723211142,20170723211525,20170723211426,20170723211322,20170723211310,20170723211426,20170723211322
20170723222132,20170723222035,20170723222217.0,20170723221052,20170723222035,20170723221936,20170723221832,20170723221820,20170723221936,20170723221832
20170726025339,20170726025242,20170726030136.0,20170726024859,20170726025242,20170726025143,20170726025039,20170726025027,20170726025143,20170726025039
20170726044229,20170726044132,20170726044252.0,20170726041752,20170726044132,20170726044032,20170726043929,20170726043917,20170726044032,20170726043929
20170725094433,20170725094350,20170725094547.0,20170725093224,20170725094350,20170725094306,20170725094218,20170725094206,20170725094306,20170725094218
20170725094845,20170725094802,20170725095002.0,20170725093708,20170725094802,20170725094645,20170725094558,20170725094440,20170725094645,20170725094558
20170804013713,20170804013630,20170804013826.0,20170804012529,20170804013630,20170804013546,20170804013459,20170804013446,20170804013546,20170804013459
20170804015820,20170804015737,20170804015938.0,20170804013723,20170804015737,20170804015619,20170804015531,20170804014414,20170804015619,20170804015531
20170802223043,20170802223000,20170802223119.0,20170802221849,20170802223000,20170802222916,20170802222828,20170802222816,20170802222916,20170802222828
20170730055415,20170730055332,20170730055533.0,20170730053436,20170730055332,20170730055135,20170730055047,20170730054125,20170730055135,20170730055047
20170802223227,20170802223144,20170802223333.0,20170802222212,20170802223144,20170802223033,20170802222945,20170802222933,20170802223033,20170802222945
20170802223442,20170802223359,20170802223556.0,20170802222328,20170802223359,20170802223217,20170802223129,20170802223050,20170802223217,20170802223129
20170802222804,20170802222722,20170802222918.0,20170802221707,20170802222722,20170802222510,20170802222422,20170802222353,20170802222510,20170802222422
20170802092447,20170802092405,20170802092517.0,20170802091235,20170802092405,20170802092321,20170802092233,20170802092221,20170802092321,20170802092233
20170802104204,20170802104122,20170802104250.0,20170802102109,20170802104122,20170802103926,20170802103838,20170802103826,20170802103926,20170802103838
20170730000939,20170730000856,20170730000959.0,20170730000546,20170730000856,20170730000812,20170730000724,20170730000713,20170730000812,20170730000724
20170730150100,20170730150003,20170730150119.0,20170730142212,20170730150003,20170730145904,20170730145800,20170730145748,20170730145904,20170730145800
20170730010400,20170730010317,20170730012727.0,20170730004735,20170730010317,20170730010209,20170730010121,20170730010056,20170730010209,20170730010121
20170731032059,20170731032002,20170731032244.0,20170731024549,20170731032002,20170731031840,20170731031736,20170731031724,20170731031840,20170731031736
20170729145412,20170729145329,20170729145526.0,20170729144323,20170729145329,20170729145149,20170729145102,20170729144945,20170729145149,20170729145102
20170729160908,20170729160825,20170729160929.0,20170729154751,20170729160825,20170729160741,20170729160653,20170729160641,20170729160741,20170729160653
20170803154036,20170803153954,20170803154150.0,20170803151934,20170803153954,20170803153829,20170803153741,20170803152622,20170803153829,20170803153741
20170802041749,20170802041706,20170802041916.0,20170802040817,20170802041706,20170802041607,20170802041519,20170802041507,20170802041607,20170802041519
20170802053517,20170802053435,20170802053632.0,20170802051402,20170802053435,20170802053313,20170802053225,20170802053101,20170802053313,20170802053225
20170802172335,20170802172252,20170802174105.0,20170802171137,20170802172252,20170802172208,20170802172121,20170802172109,20170802172208,20170802172121
20170802184430,20170802184348,20170802184603.0,20170802183453,20170802184348,20170802184244,20170802184156,20170802184144,20170802184244,20170802184156
20170803112055,20170803112013,20170803112149.0,20170803110003,20170803112013,20170803111823,20170803111735,20170803111723,20170803111823,20170803111735
20170803112258,20170803112215,20170803112346.0,20170803110136,20170803112215,20170803112046,20170803111958,20170803111840,20170803112046,20170803111958
20170802130937,20170802130854,20170802131050.0,20170802125855,20170802130854,20170802130647,20170802130559,20170802130528,20170802130647,20170802130559
20170803112536,20170803112454,20170803112556.0,20170803110238,20170803112454,20170803112409,20170803112322,20170803112310,20170803112409,20170803112322
20170729212509,20170729212412,20170729212605.0,20170729205003,20170729212412,20170729212312,20170729212209,20170729212157,20170729212312,20170729212209
20170730200623,20170730200526,20170730200811.0,20170730194542,20170730200526,20170730200211,20170730200107,20170730200055,20170730200211,20170730200107
20170727234929,20170727234846,20170727235844.0,20170727233659,20170727234846,20170727234802,20170727234714,20170727234702,20170727234802,20170727234714
20170803124207,20170803124125,20170803124255.0,20170803122131,20170803124125,20170803122931,20170803122843,20170803122831,20170803122931,20170803122843
20170803213148,20170803213105,20170803213236.0,20170803211109,20170803213105,20170803211921,20170803211833,20170803211821,20170803211921,20170803211833
20170801131220,20170801131137,20170801131239.0,20170801130225,20170801131137,20170801131053,20170801131006,20170801130954,20170801131053,20170801131006
20170801140819,20170801140737,20170801140853.0,20170801135941,20170801140737,20170801140642,20170801140555,20170801140532,20170801140642,20170801140555
20170728000324,20170728000227,20170728000714.0,20170727235104,20170728000227,20170728000128,20170728000024,20170728000012,20170728000128,20170728000024
20170801042352,20170801042309,20170801042616.0,20170801041958,20170801042309,20170801042225,20170801042137,20170801042125,20170801042225,20170801042137
20170804000625,20170804000543,20170804000741.0,20170803235530,20170804000543,20170804000337,20170804000249,20170804000218,20170804000337,20170804000249
20170728023954,20170728023857,20170728024144.0,20170728015740,20170728023857,20170728021609,20170728021506,20170728021454,20170728021609,20170728021506
20170804004125,20170804004043,20170804004230.0,20170804003121,20170804004043,20170804003948,20170804003900,20170804003848,20170804003948,20170804003900
20170801063014,20170801062932,20170801063248.0,20170801055608,20170801062932,20170801062721,20170801062633,20170801062611,20170801062721,20170801062633
20170803122940,20170803122858,20170803124059.0,20170803121745,20170803122858,20170803122814,20170803122726,20170803122714,20170803122814,20170803122726
20170804011426,20170804011343,20170804011540.0,20170804005316,20170804011343,20170804011208,20170804011121,20170804010013,20170804011208,20170804011121
20170803134834,20170803134752,20170803134949.0,20170803133741,20170803134752,20170803134546,20170803134458,20170803134427,20170803134546,20170803134458
20170803135113,20170803135031,20170803135226.0,20170803133926,20170803135031,20170803134946,20170803134859,20170803134847,20170803134946,20170803134859
20170803135334,20170803135252,20170803135416.0,20170803134246,20170803135252,20170803135103,20170803135016,20170803135004,20170803135103,20170803135016
20170724075420,20170724075323,20170724075831.0,20170724073715,20170724075323,20170724075207,20170724075104,20170724075052,20170724075207,20170724075104
20170729112341,20170729112244,20170729112406.0,20170729111901,20170729112244,20170729112144,20170729112041,20170729112028,20170729112144,20170729112041
20170729130636,20170729130539,20170729130821.0,20170729123700,20170729130539,20170729130412,20170729130308,20170729130256,20170729130412,20170729130308
20170728000846,20170728000749,20170728001053.0,20170727235320,20170728000749,20170728000333,20170728000229,20170728000217,20170728000333,20170728000229
20170728001224,20170728001127,20170728001632.0,20170727235513,20170728001127,20170728001012,20170728000909,20170728000857,20170728001012,20170728000909
20170728001804,20170728001707,20170728001954.0,20170727235717,20170728001707,20170728001351,20170728001247,20170728001235,20170728001351,20170728001247
20170728002127,20170728002030,20170728004504.0,20170728000103,20170728002030,20170728001930,20170728001826,20170728001814,20170728001930,20170728001826
20170728004635,20170728004538,20170728004826.0,20170728000309,20170728004538,20170728002135,20170728002031,20170728002019,20170728002135,20170728002031
20170728004958,20170728004901,20170728005017.0,20170728000948,20170728004901,20170728004802,20170728004658,20170728004646,20170728004802,20170728004658
20170728005203,20170728005106,20170728005223.0,20170728001324,20170728005106,20170728005007,20170728004903,20170728004851,20170728005007,20170728004903
20170803094400,20170803094303,20170803094812.0,20170803092703,20170803094303,20170803094151,20170803094047,20170803094035,20170803094151,20170803094047
20170728005408,20170728005311,20170728005510.0,20170728001904,20170728005311,20170728005212,20170728005108,20170728005056,20170728005212,20170728005108
20170803094944,20170803094846,20170803095130.0,20170803092905,20170803094846,20170803094527,20170803094423,20170803094411,20170803094527,20170803094423
20170728005642,20170728005544,20170728005827.0,20170728002127,20170728005544,20170728005417,20170728005313,20170728005301,20170728005417,20170728005313
20170803102139,20170803102041,20170803102157.0,20170803094126,20170803102041,20170803101942,20170803101839,20170803101827,20170803101942,20170803101839
20170803102344,20170803102247,20170803102402.0,20170803094502,20170803102247,20170803102147,20170803102044,20170803102032,20170803102147,20170803102044
20170728010004,20170728005907,20170728010356.0,20170728004733,20170728005907,20170728005808,20170728005704,20170728005652,20170728005808,20170728005704
20170728010528,20170728010430,20170728010734.0,20170728004959,20170728010430,20170728010013,20170728005909,20170728005857,20170728010013,20170728005909
20170728010906,20170728010809,20170728011317.0,20170728005148,20170728010809,20170728010654,20170728010550,20170728010538,20170728010654,20170728010550
20170728011449,20170728011351,20170728011636.0,20170728005352,20170728011351,20170728011032,20170728010929,20170728010917,20170728011032,20170728010929
20170728011811,20170728011714,20170728014143.0,20170728005744,20170728011714,20170728011615,20170728011511,20170728011459,20170728011615,20170728011511
20170728014315,20170728014217,20170728014507.0,20170728005949,20170728014217,20170728011820,20170728011716,20170728011704,20170728011820,20170728011716
20170728014638,20170728014541,20170728014658.0,20170728010631,20170728014541,20170728014441,20170728014337,20170728014325,20170728014441,20170728014337
20170728015001,20170728014904,20170728015019.0,20170728011004,20170728014904,20170728014805,20170728014701,20170728014649,20170728014805,20170728014701
20170728015206,20170728015109,20170728015225.0,20170728011547,20170728015109,20170728015009,20170728014906,20170728014854,20170728015009,20170728014906
20170728015411,20170728015314,20170728015505.0,20170728011813,20170728015314,20170728015215,20170728015111,20170728015059,20170728015215,20170728015111
20170803080002,20170803075905,20170803082340.0,20170803073940,20170803075905,20170803075806,20170803075702,20170803075650,20170803075806,20170803075702
20170805071210,20170805071113,20170805074528.0,20170805065954,20170805071113,20170805071013,20170805070910,20170805070858,20170805071013,20170805070910
20170805074700,20170805074603,20170805074723.0,20170805070209,20170805074603,20170805071218,20170805071114,20170805071102,20170805071218,20170805071114
20170805075023,20170805074926,20170805075042.0,20170805070401,20170805074926,20170805074826,20170805074722,20170805074710,20170805074826,20170805074722
20170729213615,20170729213518,20170729213821.0,20170729212053,20170729213518,20170729213108,20170729213004,20170729212952,20170729213108,20170729213004
20170731010424,20170731010342,20170731010855.0,20170731010031,20170731010342,20170731010258,20170731010210,20170731010158,20170731010258,20170731010210
20170731011003,20170731010920,20170731011025.0,20170731010119,20170731010920,20170731010415,20170731010327,20170731010315,20170731010415,20170731010327
20170731011134,20170731011051,20170731011156.0,20170731010208,20170731011051,20170731010953,20170731010905,20170731010432,20170731010953,20170731010905
20170731024907,20170731024825,20170731024926.0,20170731021650,20170731024825,20170731024740,20170731024652,20170731024640,20170731024740,20170731024652
20170731025034,20170731024951,20170731025207.0,20170731021811,20170731024951,20170731024857,20170731024809,20170731024757,20170731024857,20170731024809
20170731025315,20170731025233,20170731025546.0,20170731022358,20170731025233,20170731025024,20170731024936,20170731024914,20170731025024,20170731024936
20170804150516,20170804150419,20170804150710.0,20170804141202,20170804150419,20170804142917,20170804142813,20170804142801,20170804142917,20170804142813
20170804150519,20170804150437,20170804150548.0,20170804145304,20170804150437,20170804150353,20170804150305,20170804150253,20170804150353,20170804150305
20170804140808,20170804140711,20170804140929.0,20170804133105,20170804140711,20170804140612,20170804140508,20170804140456,20170804140612,20170804140508
20170804225814,20170804225731,20170804225909.0,20170804222446,20170804225731,20170804225637,20170804225549,20170804225537,20170804225637,20170804225549
20170804230017,20170804225934,20170804233809.0,20170804222559,20170804225934,20170804225804,20170804225716,20170804225654,20170804225804,20170804225716
20170804233917,20170804233834,20170804233944.0,20170804222754,20170804233834,20170804230129,20170804230041,20170804230029,20170804230129,20170804230041
20170724000254,20170724000212,20170724000413.0,20170723234322,20170724000212,20170724000024,20170723235936,20170723235015,20170724000024,20170723235936
20170724010853,20170724010811,20170724011007.0,20170724005649,20170724010811,20170724010727,20170724010639,20170724010627,20170724010727,20170724010639
20170804213552,20170804213510,20170804213617.0,20170804211302,20170804213510,20170804213426,20170804213338,20170804213326,20170804213426,20170804213338
20170727024631,20170727024534,20170727024650.0,20170727020616,20170727024534,20170727024434,20170727024331,20170727024319,20170727024434,20170727024331
20170727024836,20170727024739,20170727024855.0,20170727020950,20170727024739,20170727024639,20170727024536,20170727024524,20170727024639,20170727024536
20170727025041,20170727024944,20170727025134.0,20170727021529,20170727024944,20170727024844,20170727024741,20170727024728,20170727024844,20170727024741
20170806062212,20170806062129,20170806062238.0,20170806054204,20170806062129,20170806061942,20170806061854,20170806061842,20170806061942,20170806061854
20170806062346,20170806062303,20170806062418.0,20170806054321,20170806062303,20170806062202,20170806062114,20170806061959,20170806062202,20170806062114
